,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
14272,44.0,4,2,2,0,0.0,0,1,0,14,5,289,3,0,0,3,0
14273,40.0,1,1,1,0,992.0,1,1,0,14,5,297,3,0,0,3,0
14274,45.0,4,1,2,0,706.0,1,1,0,14,5,66,2,0,0,3,0
14275,60.0,1,1,1,0,1130.0,0,0,0,14,5,64,2,0,0,3,0
14276,51.0,1,1,0,0,0.0,1,0,1,14,5,120,3,0,0,3,0
14277,30.0,9,1,1,0,450.0,0,1,0,14,5,72,4,0,0,3,0
14278,40.0,6,1,1,0,1749.0,0,0,0,14,5,767,12,0,0,3,0
14279,31.0,7,1,1,0,393.0,0,0,0,14,5,328,2,0,0,3,0
14280,42.0,1,1,1,0,-336.0,1,0,0,14,5,151,2,0,0,3,0
14281,56.0,5,1,2,0,142.0,0,1,0,14,5,329,5,0,0,3,0
14282,35.0,3,1,0,0,1266.0,1,0,0,14,5,84,2,0,0,3,0
14283,34.0,4,1,2,0,0.0,0,1,0,14,5,105,3,0,0,3,0
14284,53.0,4,1,3,0,876.0,1,0,1,14,5,214,3,0,0,3,0
14285,25.0,9,1,1,0,-559.0,1,0,0,14,5,189,3,0,0,3,0
14286,35.0,2,1,1,0,2436.0,0,1,0,14,5,1397,3,0,0,3,1
14287,29.0,4,1,2,0,581.0,1,1,0,14,5,192,2,0,0,3,0
14288,32.0,1,1,1,0,-230.0,1,0,0,14,5,331,2,0,0,3,0
14289,31.0,7,1,1,0,6.0,1,0,0,14,5,155,2,0,0,3,0
14290,41.0,1,1,0,0,1821.0,0,1,0,14,5,137,3,0,0,3,0
14291,51.0,3,1,0,0,30.0,1,0,0,14,5,333,2,0,0,3,0
14292,46.0,2,1,2,0,2262.0,0,0,1,14,5,44,14,0,0,3,0
14293,44.0,1,1,1,0,476.0,0,0,0,14,5,173,6,0,0,3,0
14294,30.0,6,2,1,0,635.0,0,1,0,14,5,209,2,0,0,3,0
14295,53.0,7,1,1,0,-391.0,0,0,0,14,5,122,3,0,0,3,0
14296,32.0,4,1,2,0,184.0,1,0,0,14,5,238,3,0,0,3,0
14297,39.0,9,2,1,0,287.0,1,0,0,14,5,84,3,0,0,3,0
14298,60.0,5,1,2,0,0.0,0,0,1,14,5,363,3,0,0,3,0
14299,28.0,7,1,1,0,7.0,1,1,0,14,5,226,4,0,0,3,0
14300,55.0,1,1,1,0,34.0,1,1,0,14,5,97,3,0,0,3,0
14301,43.0,7,1,1,0,-416.0,1,1,0,14,5,80,3,0,0,3,0
14302,46.0,0,2,3,0,2273.0,0,0,0,14,5,187,3,0,0,3,0
14303,28.0,4,2,1,0,62.0,0,0,0,14,5,467,3,0,0,3,0
14304,48.0,1,1,1,0,101.0,0,0,0,14,5,549,3,0,0,3,0
14305,33.0,9,2,1,0,390.0,1,0,0,14,5,254,2,0,0,3,0
14306,32.0,4,1,2,0,8300.0,0,1,0,14,5,460,3,0,0,3,0
14307,46.0,4,1,2,0,0.0,1,0,0,14,5,247,2,0,0,3,0
14308,43.0,4,1,2,0,0.0,0,0,0,14,5,1153,3,0,0,3,1
14309,32.0,4,1,2,0,210.0,0,0,0,14,5,121,3,0,0,3,0
14310,46.0,1,1,1,0,922.0,0,1,0,14,5,151,2,0,0,3,0
14311,49.0,2,1,1,0,1916.0,0,1,1,14,5,281,3,0,0,3,0
14312,27.0,3,1,0,1,-238.0,0,0,0,14,5,132,4,0,0,3,0
14313,33.0,2,2,2,0,75.0,1,0,0,14,5,126,3,0,0,3,0
14314,34.0,4,2,2,0,344.0,0,0,0,14,5,56,3,0,0,3,0
14315,35.0,9,1,1,0,1140.0,1,0,0,14,5,69,2,0,0,3,0
14316,45.0,1,2,1,0,91.0,0,1,0,14,5,55,2,0,0,3,0
14317,48.0,5,1,1,0,67.0,0,0,1,14,5,251,2,0,0,3,0
14318,48.0,4,1,2,0,308.0,1,0,0,14,5,125,5,0,0,3,0
14319,35.0,1,2,0,0,-230.0,1,0,0,14,5,183,3,0,0,3,0
14320,36.0,4,1,2,0,0.0,1,1,0,14,5,119,2,0,0,3,0
14321,59.0,5,1,1,0,2291.0,0,1,0,14,5,127,3,0,0,3,0
14322,43.0,1,2,2,0,1344.0,1,0,0,14,5,74,2,0,0,3,0
14323,36.0,4,1,2,0,327.0,1,0,0,14,5,74,6,0,0,3,0
14324,34.0,7,2,1,0,313.0,1,0,0,14,5,634,3,0,0,3,0
14325,52.0,9,1,2,0,1416.0,1,0,0,14,5,297,3,0,0,3,0
14326,60.0,4,0,0,0,21.0,0,1,1,14,5,113,3,0,0,3,0
14327,32.0,9,2,2,0,47.0,1,0,0,14,5,213,3,0,0,3,0
14328,44.0,1,0,1,0,272.0,1,0,0,14,5,51,2,0,0,3,0
14329,36.0,2,1,2,0,733.0,0,1,1,14,5,124,12,0,0,3,0
14330,50.0,4,1,2,0,1622.0,1,1,0,14,5,58,11,0,0,3,0
14331,54.0,4,1,1,0,1987.0,0,0,0,14,5,219,3,0,0,3,0
14332,32.0,0,1,1,0,-169.0,0,0,1,14,5,310,3,0,0,3,0
14333,37.0,1,1,1,0,223.0,1,0,0,14,5,144,2,0,0,3,0
14334,37.0,3,1,0,0,577.0,0,0,0,14,5,76,2,0,0,3,0
14335,32.0,9,1,1,0,396.0,1,0,0,14,5,41,2,0,0,3,0
14336,32.0,1,1,1,0,596.0,1,0,0,14,5,397,3,0,0,3,0
14337,28.0,9,1,1,0,2919.0,1,0,0,14,5,101,3,0,0,3,0
14338,33.0,1,1,1,0,0.0,1,0,1,14,5,305,3,0,0,3,0
14339,47.0,0,2,1,0,-331.0,1,0,0,14,5,227,4,0,0,3,0
14340,50.0,1,1,0,0,1580.0,1,0,0,14,5,111,3,0,0,3,0
14341,53.0,5,0,0,0,-24.0,0,1,0,14,5,319,3,0,0,3,0
14342,38.0,9,1,1,0,976.0,1,0,0,14,5,766,3,0,0,3,1
14343,54.0,7,1,1,0,171.0,0,1,0,14,5,673,8,0,0,3,0
14344,32.0,9,1,2,0,240.0,1,1,0,14,5,86,3,0,0,3,0
14345,37.0,2,1,2,0,41.0,0,0,0,14,5,388,3,0,0,3,0
14346,32.0,1,1,1,0,2353.0,1,1,0,14,5,334,3,0,0,3,0
14347,54.0,0,0,3,0,0.0,0,0,0,14,5,191,3,0,0,3,0
14348,47.0,0,1,1,0,104.0,1,1,0,14,5,77,2,0,0,3,0
14349,42.0,7,0,3,0,-291.0,1,0,0,14,5,129,2,0,0,3,0
14350,49.0,7,1,1,0,280.0,1,0,1,14,5,162,3,0,0,3,0
14351,45.0,9,0,1,0,-14.0,0,0,0,14,5,292,3,0,0,3,0
14352,44.0,1,1,0,0,3113.0,0,0,0,14,5,331,2,0,0,3,0
14353,34.0,2,1,2,0,146.0,1,0,0,14,5,788,2,0,0,3,1
14354,34.0,4,1,2,0,-123.0,1,0,0,14,5,64,3,0,0,3,0
14355,49.0,7,1,0,0,784.0,1,0,0,14,5,171,4,0,0,3,0
14356,42.0,7,1,1,0,-369.0,0,0,0,14,5,72,3,0,0,3,0
14357,43.0,3,1,0,0,1491.0,0,0,1,14,5,105,3,0,0,3,0
14358,40.0,1,2,0,0,45.0,1,1,0,14,5,106,4,0,0,3,0
14359,41.0,4,1,2,0,783.0,1,0,0,14,5,126,3,0,0,3,0
14360,47.0,4,0,2,0,0.0,0,0,0,14,5,122,2,0,0,3,0
14361,43.0,1,0,0,0,-76.0,1,0,0,14,5,124,3,0,0,3,0
14362,35.0,7,2,1,0,417.0,1,0,0,14,5,201,3,0,0,3,0
14363,34.0,1,1,1,0,855.0,0,1,0,14,5,616,3,0,0,3,0
14364,50.0,4,1,2,0,6739.0,1,0,0,14,5,68,3,0,0,3,0
14365,52.0,6,1,1,0,248.0,0,1,0,14,5,245,3,0,0,3,0
14366,32.0,4,1,2,0,2.0,1,0,0,14,5,79,3,0,0,3,0
14367,50.0,9,1,1,0,85.0,0,0,0,14,5,130,3,0,0,3,0
14368,40.0,1,1,1,0,1539.0,1,0,0,14,5,204,3,0,0,3,0
14369,58.0,6,1,2,0,327.0,0,1,0,14,5,145,2,0,0,3,0
14370,40.0,1,1,3,0,0.0,1,0,0,14,5,699,3,0,0,3,0
14371,29.0,9,1,3,0,627.0,1,0,0,14,5,140,2,0,0,3,0
14372,30.0,1,2,1,0,0.0,1,0,0,14,5,768,2,0,0,3,0
14373,50.0,9,1,1,0,156.0,0,1,0,14,5,1130,3,0,0,3,1
14374,41.0,4,1,2,0,3016.0,1,0,0,14,5,80,3,0,0,3,0
14375,43.0,9,2,1,0,145.0,0,0,0,14,5,341,3,0,0,3,0
14376,57.0,0,1,1,0,808.0,0,0,0,14,5,417,3,0,0,3,0
14377,45.0,9,1,1,0,144.0,1,1,0,14,5,154,4,0,0,3,0
14378,42.0,4,1,2,0,831.0,1,0,0,14,5,455,3,0,0,3,0
14379,53.0,4,1,2,0,0.0,1,0,0,14,5,85,3,0,0,3,0
14380,49.0,4,1,2,0,261.0,0,0,0,14,5,225,2,0,0,3,0
14381,27.0,0,1,1,0,639.0,0,1,0,14,5,243,3,0,0,3,0
14382,57.0,5,1,1,0,107.0,0,0,0,14,5,85,2,0,0,3,0
14383,29.0,3,1,1,0,85.0,1,0,0,14,5,76,2,0,0,3,0
14384,33.0,7,1,1,0,0.0,1,0,0,14,5,163,2,0,0,3,0
14385,43.0,10,2,2,0,408.0,0,0,0,14,5,568,8,0,0,3,0
14386,35.0,1,1,1,0,-102.0,1,0,0,14,5,334,3,0,0,3,0
14387,43.0,0,1,2,0,189.0,1,0,0,14,5,1062,4,0,0,3,1
14388,52.0,9,0,1,0,280.0,0,0,0,14,5,393,5,0,0,3,0
14389,51.0,6,1,2,0,50.0,1,0,0,14,5,364,3,0,0,3,0
14390,31.0,9,1,1,0,0.0,0,0,0,14,5,229,3,0,0,3,0
14391,31.0,4,1,2,1,0.0,0,0,0,14,5,118,4,0,0,3,0
14392,39.0,2,1,2,0,0.0,1,0,0,14,5,111,2,0,0,3,0
14393,29.0,1,1,1,0,-191.0,0,1,0,14,5,115,2,0,0,3,0
14394,57.0,9,1,0,0,1276.0,1,0,0,14,5,103,4,0,0,3,0
14395,42.0,7,1,1,0,86.0,1,0,0,14,5,385,3,0,0,3,0
14396,35.0,0,0,1,0,0.0,0,1,0,14,5,245,2,0,0,3,0
14397,41.0,9,1,1,1,-1.0,0,0,0,14,5,140,2,0,0,3,0
14398,35.0,4,2,2,0,31.0,1,0,0,14,5,124,3,0,0,3,0
14399,41.0,7,0,1,0,0.0,0,0,0,14,5,93,3,0,0,3,0
14400,30.0,1,2,1,0,332.0,0,0,0,14,5,465,3,0,0,3,0
14401,52.0,9,1,1,0,279.0,0,1,0,14,5,197,3,0,0,3,0
14402,43.0,9,1,0,0,-441.0,1,0,0,14,5,216,3,0,0,3,0
14403,37.0,9,2,1,0,1780.0,0,0,0,14,5,392,4,0,0,3,0
14404,57.0,5,0,1,0,24.0,0,1,0,14,5,407,2,0,0,3,0
14405,47.0,9,1,1,0,0.0,0,0,1,14,5,81,2,0,0,3,0
14406,43.0,7,1,1,0,778.0,0,0,0,14,5,619,2,0,0,3,0
14407,54.0,5,1,1,0,522.0,0,1,0,14,5,81,3,0,0,3,0
14408,54.0,5,0,0,0,308.0,1,0,0,14,5,248,3,0,0,3,0
14409,39.0,7,1,1,0,1068.0,1,0,0,14,5,214,3,0,0,3,0
14410,37.0,9,1,1,0,1328.0,1,0,0,14,5,201,3,0,0,3,0
14411,33.0,0,2,1,0,-110.0,0,0,0,14,5,425,3,0,0,3,0
14412,44.0,0,0,1,0,163.0,1,0,0,14,5,1669,2,0,0,3,1
14413,45.0,9,2,1,0,1196.0,1,0,0,14,5,108,6,0,0,3,0
14414,35.0,9,1,1,0,0.0,0,0,0,14,5,460,3,0,0,3,0
14415,53.0,1,1,1,0,2231.0,1,0,0,14,5,272,3,0,0,3,0
14416,33.0,0,2,1,0,0.0,1,0,0,14,5,166,3,0,0,3,0
14417,53.0,9,2,2,0,118.0,0,0,0,14,5,431,3,0,0,3,0
14418,39.0,3,1,0,0,34.0,1,0,0,14,5,377,3,0,0,3,0
14419,33.0,7,1,0,0,908.0,1,1,0,14,5,184,2,0,0,3,0
14420,53.0,4,0,2,0,0.0,1,0,0,14,5,119,3,0,0,3,0
14421,40.0,7,0,1,0,160.0,0,0,0,14,5,123,3,0,0,3,0
14422,40.0,4,1,2,0,0.0,0,0,0,14,5,109,8,0,0,3,0
14423,51.0,4,0,2,0,-2282.0,1,1,0,14,5,301,6,0,0,3,0
14424,41.0,9,0,2,0,533.0,1,0,0,14,5,257,4,0,0,3,0
14425,29.0,0,1,1,0,97.0,1,0,0,14,5,136,6,0,0,3,0
14426,35.0,3,1,0,0,0.0,1,0,0,14,5,340,3,0,0,3,0
14427,31.0,1,2,1,0,0.0,0,0,0,14,5,387,2,0,0,3,0
14428,34.0,1,1,0,0,351.0,0,1,0,14,5,326,11,0,0,3,0
14429,43.0,9,1,1,0,764.0,1,0,0,14,5,557,5,0,0,3,0
14430,55.0,0,1,1,0,541.0,1,1,0,14,5,512,3,0,0,3,0
14431,50.0,9,1,1,0,2406.0,1,0,1,14,5,197,5,0,0,3,0
14432,43.0,1,2,1,0,615.0,0,0,0,14,5,97,4,0,0,3,0
14433,39.0,0,1,1,0,350.0,1,0,1,14,5,109,6,0,0,3,0
14434,34.0,0,0,1,0,0.0,1,1,0,14,5,194,3,0,0,3,0
14435,58.0,9,2,1,0,409.0,0,1,0,14,5,643,2,0,0,3,0
14436,28.0,4,0,1,0,-76.0,0,1,0,14,5,1271,2,0,0,3,0
14437,53.0,1,1,1,0,-162.0,1,0,0,14,5,81,6,0,0,3,0
14438,30.0,9,1,1,0,-287.0,1,0,0,14,5,244,3,0,0,3,0
14439,51.0,7,0,1,0,242.0,0,1,0,14,5,1336,4,0,0,3,1
14440,50.0,4,1,2,0,305.0,1,0,1,14,5,111,3,0,0,3,0
14441,47.0,1,1,1,0,1875.0,1,0,0,14,5,157,3,0,0,3,0
14442,55.0,2,1,1,0,204.0,0,0,0,14,5,455,13,0,0,3,0
14443,52.0,0,1,0,0,0.0,1,0,0,14,5,218,3,0,0,3,0
14444,31.0,4,1,2,0,153.0,1,0,0,14,5,118,3,0,0,3,0
14445,31.0,9,1,1,0,1173.0,1,0,0,14,5,444,3,0,0,3,1
14446,58.0,5,1,0,0,1987.0,0,0,1,14,5,185,4,0,0,3,0
14447,32.0,9,2,2,0,418.0,0,1,0,14,5,138,3,0,0,3,0
14448,50.0,9,1,1,0,2.0,1,1,0,14,5,171,3,0,0,3,0
14449,48.0,1,1,1,0,742.0,1,1,0,14,5,304,4,0,0,3,0
14450,57.0,9,0,1,0,-305.0,1,0,0,14,5,43,4,0,0,3,0
14451,35.0,9,1,1,0,0.0,1,0,1,14,5,167,4,0,0,3,0
14452,31.0,9,1,1,0,0.0,0,0,0,14,5,347,4,0,0,3,0
14453,32.0,0,1,1,0,7522.0,1,0,0,14,5,240,3,0,0,3,0
14454,36.0,3,1,0,0,4324.0,1,0,0,14,5,565,4,0,0,3,0
14455,40.0,4,1,0,0,-90.0,0,0,1,14,5,716,3,0,0,3,0
14456,42.0,0,0,1,0,-249.0,1,0,0,14,5,149,3,0,0,3,0
14457,51.0,9,0,1,0,-406.0,0,1,0,14,5,150,4,0,0,3,0
14458,36.0,1,1,0,0,1580.0,1,0,0,14,5,615,3,0,0,3,0
14459,39.0,1,1,1,0,498.0,1,0,0,14,5,149,4,0,0,3,0
14460,39.0,1,1,1,0,142.0,0,1,0,14,5,424,4,0,0,3,0
14461,47.0,2,1,2,0,3659.0,0,0,0,14,5,364,4,0,0,3,0
14462,36.0,4,2,0,0,51.0,0,0,1,14,5,179,3,0,0,3,0
14463,37.0,0,1,1,0,0.0,1,0,0,14,5,235,3,0,0,3,0
14464,37.0,7,1,1,0,0.0,1,0,0,14,5,330,4,0,0,3,0
14465,59.0,1,1,0,0,0.0,0,1,1,14,5,160,10,0,0,3,0
14466,36.0,1,1,0,0,223.0,1,0,2,14,5,12,3,0,0,3,0
14467,31.0,0,1,1,0,23.0,0,0,0,14,5,77,3,0,0,3,0
14468,48.0,3,0,1,0,-621.0,0,1,0,14,5,552,3,0,0,3,0
14469,46.0,1,1,1,0,211.0,1,0,0,14,5,36,2,0,0,3,0
14470,29.0,7,2,1,0,184.0,0,0,0,14,5,46,3,0,0,3,0
14471,36.0,1,1,1,0,-128.0,0,1,1,14,5,821,3,0,0,3,0
14472,49.0,9,1,1,0,204.0,0,1,1,14,5,198,5,0,0,3,0
14473,39.0,9,1,2,0,0.0,1,0,0,14,5,894,7,0,0,3,1
14474,38.0,1,2,2,0,263.0,1,0,0,14,5,84,6,0,0,3,0
14475,43.0,6,1,1,0,274.0,0,0,0,14,5,335,4,0,0,3,0
14476,33.0,0,1,1,0,1114.0,1,0,0,14,5,250,3,0,0,3,0
14477,33.0,9,1,2,0,40.0,1,0,0,14,5,110,3,0,0,3,0
14478,36.0,1,1,1,0,-194.0,1,0,0,14,5,133,3,0,0,3,0
14479,34.0,7,1,1,0,0.0,1,0,0,14,5,78,4,0,0,3,0
14480,27.0,0,0,1,0,0.0,0,1,0,14,5,227,4,0,0,3,0
14481,40.0,0,1,1,0,79.0,1,0,0,14,5,223,3,0,0,3,0
14482,44.0,3,1,0,0,241.0,1,0,1,14,5,164,3,0,0,3,0
14483,29.0,9,1,1,0,428.0,0,0,0,14,5,131,4,0,0,3,0
14484,38.0,0,1,1,0,-295.0,0,0,0,14,5,356,3,0,0,3,0
14485,27.0,1,0,1,0,1.0,1,0,0,14,5,116,3,0,0,3,0
14486,30.0,2,2,1,0,638.0,0,0,0,14,5,358,6,0,0,3,0
14487,35.0,9,0,1,0,-870.0,1,0,0,14,5,180,4,0,0,3,0
14488,55.0,1,1,0,0,284.0,0,1,1,14,5,252,4,0,0,3,0
14489,29.0,1,1,1,0,2312.0,1,0,1,14,5,109,3,0,0,3,0
14490,44.0,4,1,2,0,58.0,1,0,0,14,5,72,3,0,0,3,0
14491,35.0,7,1,1,0,819.0,1,0,1,14,5,102,14,0,0,3,0
14492,47.0,4,1,0,0,530.0,1,0,0,14,5,457,3,0,0,3,0
14493,51.0,9,1,2,0,1537.0,0,1,0,14,5,400,3,0,0,3,0
14494,48.0,1,2,1,0,339.0,0,1,1,14,5,123,4,0,0,3,0
14495,28.0,0,1,1,0,0.0,1,1,0,14,5,546,2,0,0,3,0
14496,52.0,1,0,1,0,0.0,0,1,0,15,5,231,2,0,0,3,0
14497,41.0,1,1,1,0,514.0,0,1,1,15,5,321,3,0,0,3,0
14498,40.0,1,0,1,0,-349.0,0,1,0,15,5,31,19,0,0,3,0
14499,29.0,0,1,1,0,1.0,1,0,0,15,5,56,3,0,0,3,0
14500,52.0,4,1,2,0,25.0,0,1,0,15,5,170,3,0,0,3,0
14501,37.0,9,1,1,0,0.0,1,1,0,15,5,101,3,0,0,3,0
14502,56.0,4,1,2,0,1631.0,1,0,0,15,5,376,3,0,0,3,0
14503,58.0,1,1,1,0,928.0,0,0,0,15,5,656,3,0,0,3,0
14504,34.0,7,1,1,0,-353.0,1,0,0,15,5,122,4,0,0,3,0
14505,59.0,3,1,0,0,37.0,0,1,0,15,5,335,2,0,0,3,0
14506,33.0,2,1,1,0,137.0,1,0,0,15,5,136,3,0,0,3,0
14507,42.0,2,1,1,0,324.0,1,0,0,15,5,528,3,0,0,3,0
14508,59.0,4,1,2,0,296.0,0,1,0,15,5,805,3,0,0,3,1
14509,30.0,4,2,2,0,13.0,0,0,0,15,5,21,3,0,0,3,0
14510,51.0,3,1,0,0,382.0,0,1,0,15,5,56,3,0,0,3,0
14511,37.0,1,1,1,0,0.0,1,0,0,15,5,129,2,0,0,3,0
14512,42.0,9,1,1,0,758.0,1,0,0,15,5,129,4,0,0,3,0
14513,40.0,0,1,2,0,0.0,1,0,0,15,5,125,3,0,0,3,0
14514,52.0,9,1,3,0,370.0,1,0,0,15,5,101,2,0,0,3,0
14515,29.0,2,1,1,0,926.0,1,0,0,15,5,169,2,0,0,3,0
14516,37.0,5,0,1,0,79.0,0,0,0,15,5,110,2,0,0,3,0
14517,32.0,10,0,0,0,0.0,0,0,0,15,5,175,4,0,0,3,0
14518,42.0,1,1,1,0,-145.0,1,0,0,15,5,231,3,0,0,3,0
14519,49.0,9,0,1,0,30.0,0,1,0,15,5,439,2,0,0,3,0
14520,59.0,5,1,1,0,1121.0,1,0,0,15,5,249,2,0,0,3,0
14521,32.0,7,1,1,0,1076.0,0,0,0,15,5,353,3,0,0,3,0
14522,43.0,4,1,2,0,254.0,1,1,0,15,5,104,3,0,0,3,0
14523,39.0,7,1,1,0,1930.0,1,0,0,15,5,92,3,0,0,3,0
14524,52.0,1,2,0,0,0.0,0,0,0,15,5,131,2,0,0,3,0
14525,33.0,7,0,1,0,437.0,1,0,0,15,5,184,2,0,0,3,0
14526,60.0,5,1,1,0,0.0,0,0,0,15,5,94,3,0,0,3,0
14527,35.0,4,0,2,0,286.0,1,0,0,15,5,164,3,0,0,3,0
14528,47.0,0,1,1,0,0.0,1,0,0,15,5,56,4,0,0,3,0
14529,34.0,7,1,1,0,1005.0,1,0,0,15,5,274,3,0,0,3,0
14530,31.0,1,1,1,0,-84.0,0,1,0,15,5,75,4,0,0,3,0
14531,52.0,2,1,1,1,-36.0,0,1,0,15,5,199,4,0,0,3,0
14532,43.0,2,1,1,0,860.0,1,1,0,15,5,131,5,0,0,3,0
14533,38.0,2,1,2,0,7752.0,1,0,0,15,5,138,4,0,0,3,0
14534,35.0,1,2,1,0,3508.0,1,0,0,15,5,94,3,0,0,3,0
14535,53.0,4,0,1,0,425.0,0,0,0,15,5,416,3,0,0,3,0
14536,34.0,3,1,1,0,390.0,1,0,0,15,5,659,3,0,0,3,0
14537,34.0,9,1,1,0,223.0,1,0,0,15,5,202,3,0,0,3,0
14538,41.0,1,1,3,0,402.0,1,0,0,15,5,368,2,0,0,3,0
14539,37.0,3,1,0,0,0.0,0,1,1,15,5,265,4,0,0,3,0
14540,61.0,5,1,1,0,76.0,1,0,0,15,5,195,7,0,0,3,0
14541,45.0,9,1,3,0,557.0,1,0,0,15,5,80,4,0,0,3,0
14542,50.0,1,1,1,0,-731.0,1,0,0,15,5,401,4,0,0,3,0
14543,44.0,0,1,1,0,100.0,1,0,0,15,5,71,4,0,0,3,0
14544,59.0,5,1,0,0,-90.0,0,1,1,15,5,41,5,0,0,3,0
14545,37.0,4,2,2,0,24.0,0,0,0,15,5,280,5,0,0,3,0
14546,44.0,2,1,2,0,468.0,1,1,1,15,5,289,2,0,0,3,0
14547,38.0,6,1,2,0,0.0,0,1,0,15,5,77,3,0,0,3,0
14548,41.0,4,1,2,0,4.0,1,0,0,15,5,63,2,0,0,3,0
14549,45.0,0,1,1,0,0.0,0,1,1,15,5,533,3,0,0,3,1
14550,26.0,1,1,1,0,155.0,0,1,0,15,5,76,3,0,0,3,0
14551,25.0,7,2,1,0,333.0,0,1,0,15,5,1056,2,0,0,3,1
14552,33.0,7,0,3,0,392.0,1,0,0,15,5,753,4,0,0,3,0
14553,56.0,0,1,1,0,105.0,0,0,1,15,5,80,2,0,0,3,0
14554,29.0,3,1,0,0,0.0,1,0,0,15,5,317,3,0,0,3,0
14555,35.0,1,0,1,0,0.0,0,0,0,15,5,129,2,0,0,3,0
14556,59.0,1,0,1,0,0.0,0,1,0,15,5,237,4,0,0,3,0
14557,38.0,7,2,1,0,164.0,0,1,0,15,5,188,3,0,0,3,0
14558,58.0,4,1,2,0,3864.0,1,0,0,15,5,815,4,0,0,3,1
14559,40.0,2,2,1,0,5.0,0,1,0,15,5,117,3,0,0,3,0
14560,37.0,4,1,2,0,1094.0,1,0,0,15,5,101,2,0,0,3,0
14561,48.0,4,1,2,0,269.0,1,0,0,15,5,109,2,0,0,3,0
14562,41.0,9,1,1,0,1321.0,1,0,0,15,5,315,2,0,0,3,0
14563,42.0,4,1,2,0,843.0,0,1,0,15,5,226,3,0,0,3,0
14564,26.0,7,1,1,1,27.0,1,0,1,15,5,49,3,0,0,3,0
14565,51.0,5,1,1,0,509.0,1,0,0,15,5,121,4,0,0,3,0
14566,60.0,5,1,1,0,1091.0,0,1,1,15,5,778,3,0,0,3,0
14567,41.0,3,1,1,0,0.0,1,1,0,15,5,368,4,0,0,3,0
14568,40.0,2,1,1,0,0.0,0,1,0,15,5,103,4,0,0,3,0
14569,46.0,7,1,1,0,311.0,1,1,0,15,5,232,3,0,0,3,0
14570,43.0,0,1,1,0,59.0,1,0,0,15,5,60,3,0,0,3,0
14571,42.0,4,1,2,0,-100.0,1,0,0,15,5,87,5,0,0,3,0
14572,31.0,0,1,1,0,10.0,0,0,0,15,5,156,4,0,0,3,0
14573,56.0,10,0,0,0,109.0,0,0,0,15,5,924,4,0,0,3,0
14574,29.0,9,1,3,0,2.0,0,0,0,15,5,65,3,0,0,3,0
14575,32.0,4,2,2,0,752.0,1,0,0,15,5,256,5,0,0,3,0
14576,51.0,6,1,2,0,146.0,0,0,0,15,5,132,3,0,0,3,0
14577,60.0,4,0,2,1,20.0,0,1,1,15,5,207,3,0,0,3,0
14578,53.0,1,1,1,0,0.0,0,1,1,15,5,152,4,0,0,3,0
14579,34.0,1,1,1,0,291.0,1,0,0,15,5,646,4,0,0,3,0
14580,30.0,2,1,0,0,2686.0,1,0,0,15,5,808,3,0,0,3,1
14581,31.0,4,1,2,0,582.0,1,0,0,15,5,58,2,0,0,3,0
14582,42.0,1,2,1,0,-178.0,1,0,0,15,5,178,3,0,0,3,0
14583,42.0,0,1,1,0,-1386.0,1,1,0,15,5,56,4,0,0,3,0
14584,43.0,4,1,2,0,348.0,0,1,0,15,5,88,3,0,0,3,0
14585,54.0,5,0,1,0,-57.0,0,1,0,15,5,364,10,0,0,3,0
14586,57.0,9,1,1,0,458.0,0,1,0,15,5,177,3,0,0,3,0
14587,38.0,4,1,2,0,465.0,1,1,0,15,5,156,4,0,0,3,0
14588,27.0,10,1,1,0,1228.0,0,0,0,15,5,77,2,0,0,3,0
14589,53.0,1,1,0,0,4143.0,0,0,0,15,5,200,3,0,0,3,0
14590,46.0,9,1,1,0,1590.0,1,0,0,15,5,59,2,0,0,3,0
14591,29.0,1,1,1,0,162.0,1,0,0,15,5,126,3,0,0,3,0
14592,53.0,5,1,1,0,1278.0,1,0,1,15,5,174,3,0,0,3,0
14593,42.0,4,1,2,0,0.0,1,0,0,15,5,133,4,0,0,3,0
14594,53.0,1,1,0,0,38.0,0,1,0,15,5,321,5,0,0,3,0
14595,36.0,7,1,1,0,0.0,1,1,0,15,5,201,4,0,0,3,0
14596,36.0,3,1,1,0,0.0,0,1,1,15,5,571,3,0,0,3,0
14597,36.0,4,2,2,0,854.0,1,1,0,15,5,503,6,0,0,3,0
14598,57.0,0,1,1,0,1275.0,0,1,0,15,5,377,4,0,0,3,0
14599,33.0,9,1,2,0,-988.0,1,1,0,15,5,83,3,0,0,3,0
14600,58.0,9,1,1,0,0.0,1,0,0,15,5,53,1,0,0,3,0
14601,47.0,1,1,0,0,683.0,1,0,0,15,5,106,12,0,0,3,0
14602,47.0,4,0,2,0,1149.0,0,1,0,15,5,82,2,0,0,3,0
14603,40.0,1,1,1,0,299.0,1,0,0,15,5,180,4,0,0,3,0
14604,41.0,9,1,1,0,1838.0,1,0,0,15,5,135,1,0,0,3,0
14605,34.0,7,1,1,0,29.0,1,0,0,15,5,387,5,0,0,3,0
14606,45.0,6,1,2,0,0.0,1,1,0,15,5,372,4,0,0,3,0
14607,31.0,1,1,1,0,-112.0,0,1,0,15,5,128,1,0,0,3,0
14608,34.0,1,2,0,0,-109.0,1,0,0,15,5,860,4,0,0,3,1
